invoicing_period_id,subscription_id,cost,calculated_cost,license_id,start,end,description,product,type,month,vat,created_at,bookkeeping_account
16f1361b-9372-45e9-ae68-a05ef1d01801,cf733933-f233-450a-9b65-5f4t7331tae0,-29.0,-29.0,,2022-04-01,2022-04-30,Fixed number,pbx_number,Product,,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,0366b1e3-fc43-479e-b9ce-333t3tf949b9,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,e0a43e3a-1243-4ea3-bc53-c79tta34c320,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,e0a43e3a-1243-4ea3-bc53-c79tta34c320,29.0,29.0,,2023-02-01,2023-02-29,Fixed number,pbx_number,Product,2023-02-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,e0a43e3a-1243-4ea3-bc53-c79tta34c320,29.0,29.0,,2023-03-01,2023-03-31,Fixed number,pbx_number,Product,2023-03-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,5b3ebe3t-c10b-47a3-9a25-91aa3792cce7,229.0,229.0,,2023-01-01,2023-01-31,Subscription 3GB,subscription_3gb,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,5b3ebe3t-c10b-47a3-9a25-91aa3792cce7,-40.0,-40.0,,2023-01-01,2023-01-31,Black Friday Sale - Subscription 3GB,subscription_3gb,Adjustment,2023-01-01,0.25,2023-01-11,3733
16f1361b-9372-45e9-ae68-a05ef1d01801,324f6235-ef7f-4t94-3t33-7417t5tc660b,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,51c7202a-bf3t-45ec-3331-033456477b6c,-29.0,-29.0,,2022-12-01,2022-12-31,Fixed number,pbx_number,Product,,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,51c7202a-bf3t-45ec-3331-033456477b6c,29.0,5.61,,2022-12-01,2022-12-06,Fixed number,pbx_number,Product,2022-12-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,51c7202a-bf3t-45ec-3331-033456477b6c,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,45eb7tba-f20c-43aa-bf39-c6fbce722ba7,399.0,399.0,,2023-01-01,2023-01-31,Subscription Unlimited 5G,subscription_unlimited_5g,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,45eb7tba-f20c-43aa-bf39-c6fbce722ba7,-20.0,-20.0,,2023-01-01,2023-01-31,Discount - Early bird 379 - Subscription Unlimited 5G,subscription_unlimited_5g,Discount,2023-01-01,0.25,2023-01-11,3736
16f1361b-9372-45e9-ae68-a05ef1d01801,b4653c2b-b909-4a90-b99b-6f3t30c0b43f,49.0,49.0,,2023-01-01,2023-01-31,Extra Datasim,data_sim,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,6505ccc7-73a3-435b-b2t3-ceaff33ccb13,299.0,299.0,,2023-01-01,2023-01-31,Subscription 20GB,subscription_20gb,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,4aet207c-1259-4797-3426-1506215a7f23,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,f36ba953-43f5-40c5-3e24-6303ff0tc033,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,tt32a5e0-9363-432t-b103-23f31605c349,299.0,299.0,,2023-01-01,2023-01-31,Subscription 20GB,subscription_20gb,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,32t96c66-b6b0-4111-b3a2-0b37ct09463f,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,e332ea53-2e66-4297-b753-32f6b34b5a06,299.0,299.0,,2023-01-01,2023-01-31,Subscription 20GB,subscription_20gb,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,t9tbba2c-4ca5-4c33-3317-0t55f3ccb692,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,3bbt2547-5b61-43b9-3317-0543c5226ct2,149.0,149.0,,2022-12-01,2022-12-31,Samtalspaket - Utvalda länder EU,abroad_eu,Addition,2022-12-01,0.25,2023-01-11,3012
16f1361b-9372-45e9-ae68-a05ef1d01801,3bbt2547-5b61-43b9-3317-0543c5226ct2,4.0,4.0,,2022-12-23,2022-12-23,"1 Roaming Incoming Call in GBR - 1m0s (1c, 100a)",,Usage,2022-12-01,0.0,2023-01-11,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,3bbt2547-5b61-43b9-3317-0543c5226ct2,14.0,14.0,,2022-12-20,2022-12-24,"6 Roaming Incoming Calls in GBR - 3m30s (1c, 100a)",,Usage,2022-12-01,0.0,2023-01-11,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,3bbt2547-5b61-43b9-3317-0543c5226ct2,1.99,1.99,,2022-12-28,2022-12-28,"1 Roaming Outgoing Call in GBR to GB - 1m0s (1c, 1c)",,Usage,2022-12-01,0.0,2023-01-11,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,3bbt2547-5b61-43b9-3317-0543c5226ct2,107.69,107.69,,2022-12-20,2022-12-29,"11 Roaming Outgoing Calls in GBR - 1h22m30s (1c, 100a)",,Usage,2022-12-01,0.0,2023-01-11,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,3bbt2547-5b61-43b9-3317-0543c5226ct2,3.7,3.7,,2022-12-21,2022-12-28,"Roaming Data in GBR - 41.17MiB (1c, 1c)",,Usage,2022-12-01,0.0,2023-01-11,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,3bbt2547-5b61-43b9-3317-0543c5226ct2,6.67,6.67,,2022-12-19,2022-12-30,"Roaming Data in GBR - 74.15MiB (1c, 1c)",,Usage,2022-12-01,0.0,2023-01-11,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,b24f14e3-ce6a-4352-35ab-bft13ea4644f,49.0,49.0,,2023-01-01,2023-01-31,Extra Datasim,data_sim,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,3bbt2547-5b61-43b9-3317-0543c5226ct2,399.0,399.0,,2023-01-01,2023-01-31,Subscription 60GB,subscription_60gb,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,3bbt2547-5b61-43b9-3317-0543c5226ct2,149.0,149.0,,2023-01-01,2023-01-31,Samtalspaket - Utvalda länder EU,abroad_eu,Addition,2023-01-01,0.25,2023-01-11,3012
16f1361b-9372-45e9-ae68-a05ef1d01801,e2700a53-7550-4c67-30ff-ec3936770b4c,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,33b3e01f-tbf3-4fa3-9ffe-tef3a9e9f43b,29.0,18.71,,2022-03-01,2022-03-20,Fixed number,pbx_number,Product,,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,33b3e01f-tbf3-4fa3-9ffe-tef3a9e9f43b,29.0,29.0,,2022-02-01,2022-02-28,Fixed number,pbx_number,Product,,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,1793706b-30ab-4021-aat9-510t39465ab2,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,t712e337-7a7f-46b2-3e5t-2704bf650a5a,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,9ab7b3t3-c9c7-4e3c-3c7f-5bf95659t4b2,399.0,399.0,,2023-01-01,2023-01-31,Subscription 60GB,subscription_60gb,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,61f60c56-10f1-440a-b142-936t0454t331,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,c9f52b5f-0c7f-4743-9fa3-f049c0e36327,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,3btf0619-ff03-4c7c-3c9b-e0c90326c7f2,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,4t03507a-6631-4576-9e6f-4267ta133979,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,32b0t5c1-e0c0-4c66-92f6-6b6a46473ef3,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,c79t192e-3e23-4792-b736-9c950539fet5,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,5052c33a-e605-434t-3294-6aa4034bb690,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,09tefb30-7cca-403t-a4e9-ebbcea913b40,399.0,399.0,,2023-01-01,2023-01-31,Subscription Unlimited 5G,subscription_unlimited_5g,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,09tefb30-7cca-403t-a4e9-ebbcea913b40,-20.0,-20.0,,2023-01-01,2023-01-31,Discount - Early bird 379 - Subscription Unlimited 5G,subscription_unlimited_5g,Discount,2023-01-01,0.25,2023-01-11,3736
16f1361b-9372-45e9-ae68-a05ef1d01801,a3bt61f2-7b30-430e-b6ft-034790t0ebaf,29.0,29.0,,2022-12-01,2022-12-31,Fixed number,pbx_number,Product,,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,a3bt61f2-7b30-430e-b6ft-034790t0ebaf,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,a440e6t5-c9c7-463b-a0f5-102779c5a915,29.0,18.71,,2022-03-01,2022-03-20,Fixed number,pbx_number,Product,,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,a440e6t5-c9c7-463b-a0f5-102779c5a915,29.0,29.0,,2022-02-01,2022-02-28,Fixed number,pbx_number,Product,,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,e2t6e533-b71e-404a-3615-6c5ea43cbt41,-399.0,-399.0,,2022-12-01,2022-12-31,Subscription 60GB,subscription_60gb,Product,,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,3c3te021-0143-4a39-ab33-177e9a066b45,-49.0,-49.0,,2022-12-01,2022-12-31,Extra Datasim,data_sim,Product,,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,767c3e14-9139-4cae-94c5-ctt7e5t63402,-49.0,-49.0,,2022-12-01,2022-12-31,Extra Datasim,data_sim,Product,,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,ebc9f9a0-ecta-4bta-3e0b-9c6t0eb6e755,-29.0,-29.0,,2022-12-01,2022-12-31,Fixed number,pbx_number,Product,,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,e2t6e533-b71e-404a-3615-6c5ea43cbt41,299.0,299.0,,2022-12-01,2022-12-31,Subscription 20GB,subscription_20gb,Product,2022-12-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,3c3te021-0143-4a39-ab33-177e9a066b45,49.0,28.45,,2022-12-01,2022-12-18,Extra Datasim,data_sim,Product,2022-12-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,3c3te021-0143-4a39-ab33-177e9a066b45,1.99,1.99,,2022-12-15,2022-12-15,"1 Outgoing SMS to GB (100a, 1c)",,Usage,2022-12-01,0.0,2023-01-11,3011
16f1361b-9372-45e9-ae68-a05ef1d01801,767c3e14-9139-4cae-94c5-ctt7e5t63402,49.0,28.45,,2022-12-01,2022-12-18,Extra Datasim,data_sim,Product,2022-12-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,767c3e14-9139-4cae-94c5-ctt7e5t63402,1.99,1.99,,2022-12-15,2022-12-15,"1 Outgoing SMS to GB (100a, 1c)",,Usage,2022-12-01,0.0,2023-01-11,3011
16f1361b-9372-45e9-ae68-a05ef1d01801,ebc9f9a0-ecta-4bta-3e0b-9c6t0eb6e755,29.0,16.84,,2022-12-01,2022-12-18,Fixed number,pbx_number,Product,2022-12-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,3a7732c2-20tf-4eft-93ct-2ef35f3ce7be,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,e2t6e533-b71e-404a-3615-6c5ea43cbt41,299.0,299.0,,2023-01-01,2023-01-31,Subscription 20GB,subscription_20gb,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,39c3c3tc-32b2-4f34-9t45-0f44b5f25e95,29.0,29.0,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,39c3c3tc-32b2-4f34-9t45-0f44b5f25e95,-29.0,-29.0,,2023-01-01,2023-01-31,Kredit - Fixed number,,Manual,2023-01-01,0.25,2023-01-11,3732
16f1361b-9372-45e9-ae68-a05ef1d01801,3a7732c2-20tf-4eft-93ct-2ef35f3ce7be,-29.0,-29.0,,2023-01-01,2023-01-31,Kredit - Fixed number,,Manual,2023-01-01,0.25,2023-01-11,3732
16f1361b-9372-45e9-ae68-a05ef1d01801,e2t6e533-b71e-404a-3615-6c5ea43cbt41,-299.0,-299.0,,2023-01-01,2023-01-31,Kredit - Subscription 20GB,,Manual,2023-01-01,0.25,2023-01-11,3731
16f1361b-9372-45e9-ae68-a05ef1d01801,04433e56-e223-41c5-965e-7515eate1ce7,4.72,4.72,,2022-12-04,2022-12-15,"8 Outgoing SMS (100a, 100a)",,Usage,2022-12-01,0.0,2023-01-11,3011
16f1361b-9372-45e9-ae68-a05ef1d01801,04433e56-e223-41c5-965e-7515eate1ce7,69.0,69.0,,2023-01-01,2023-01-31,Subscription Rörligt,subscription_variable,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,fa9f0425-5e06-431t-315e-527t326370f2,229.0,229.0,,2023-01-01,2023-01-31,Subscription 3GB,subscription_3gb,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,0t14b460-9c5t-434a-9649-5efcc363tefc,229.0,229.0,,2023-01-01,2023-01-31,Subscription 3GB,subscription_3gb,Product,2023-01-01,0.25,2023-01-11,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,e20f1t13-9ftc-4157-9c34-ae4f0430f19c,34.0,34.0,,2022-12-01,2022-12-31,Subscription M2M 500MB,m2m_500mb,Product,,0.25,2023-01-11,3061
16f1361b-9372-45e9-ae68-a05ef1d01801,e20f1t13-9ftc-4157-9c34-ae4f0430f19c,34.0,34.0,,2023-01-01,2023-01-31,Subscription M2M 500MB,m2m_500mb,Product,2023-01-01,0.25,2023-01-11,3061
2b99356c-ed79-44a3-8164-068b99ce9a49,a3bae1f9-7379-434f-9643-000e4996c205,299.0,299.0,,2022-09-01,2022-09-30,Subscription 20GB,subscription_20gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,a3bae1f9-7379-434f-9643-000e4996c205,-40.0,-40.0,,2022-09-01,2022-09-30,Black Friday Sale - Subscription 20GB,subscription_20gb,Adjustment,,0.25,2022-10-05,3733
2b99356c-ed79-44a3-8164-068b99ce9a49,c126fcfe-1213-40e3-936a-ftt34326tt25,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,c126fcfe-1213-40e3-936a-ftt34326tt25,-29.0,-29.0,,2022-09-01,2022-09-30,Black Friday Sale - Fixed number,pbx_number,Adjustment,,0.25,2022-10-05,3733
2b99356c-ed79-44a3-8164-068b99ce9a49,t9042t33-456b-4e76-93fc-23732t31a304,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,26167t91-3att-4tc3-a367-f65cff319f31,299.0,299.0,,2022-09-01,2022-09-30,Subscription 20GB,subscription_20gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,26167t91-3att-4tc3-a367-f65cff319f31,38.5,38.5,,2022-09-18,2022-09-18,"1 Outgoing Call to PT - 9m30s (100a, 2f)",,Usage,,0.0,2022-10-05,3011
2b99356c-ed79-44a3-8164-068b99ce9a49,a101etc3-39bf-446b-3t6t-1b3bf51b2255,229.0,229.0,,2022-10-01,2022-10-31,Subscription 3GB,subscription_3gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,a101etc3-39bf-446b-3t6t-1b3bf51b2255,229.0,229.0,,2022-11-01,2022-11-30,Subscription 3GB,subscription_3gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,a101etc3-39bf-446b-3t6t-1b3bf51b2255,229.0,229.0,,2022-12-01,2022-12-31,Subscription 3GB,subscription_3gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,3t36a7et-c65b-419b-ba15-6606c4237306,229.0,229.0,,2022-09-01,2022-09-30,Subscription 3GB,subscription_3gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,3t36a7et-c65b-419b-ba15-6606c4237306,-40.0,-40.0,,2022-09-01,2022-09-30,Black Friday Sale - Subscription 3GB,subscription_3gb,Adjustment,,0.25,2022-10-05,3733
2b99356c-ed79-44a3-8164-068b99ce9a49,3t36a7et-c65b-419b-ba15-6606c4237306,2.38,2.38,,2022-09-04,2022-09-04,"1 Outgoing Call to DE - 1m30s (100a, 1b)",,Usage,,0.0,2022-10-05,3011
2b99356c-ed79-44a3-8164-068b99ce9a49,713f4f1c-3303-479c-a3ac-3695b3t3015f,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,713f4f1c-3303-479c-a3ac-3695b3t3015f,-29.0,-29.0,,2022-09-01,2022-09-30,Black Friday Sale - Fixed number,pbx_number,Adjustment,,0.25,2022-10-05,3733
2b99356c-ed79-44a3-8164-068b99ce9a49,61273e51-9t63-4695-33t1-5036203et33c,69.0,69.0,,2022-09-01,2022-09-30,Subscription Rörligt,subscription_variable,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,61273e51-9t63-4695-33t1-5036203et33c,1.77,1.77,,2022-09-23,2022-09-27,"2 Outgoing Calls - 1m0s (100a, 100a)",,Usage,,0.0,2022-10-05,3011
2b99356c-ed79-44a3-8164-068b99ce9a49,a351f2ae-3230-473c-a0b1-ea1533e93c06,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,65715ta0-9a3f-42e4-30e7-95a0712c706a,34.0,34.0,,2022-09-01,2022-09-30,Subscription M2M 500MB,m2m_500mb,Product,,0.25,2022-10-05,3061
2b99356c-ed79-44a3-8164-068b99ce9a49,fcf3222t-e654-493t-96ac-f5b2c30f7375,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,b5tf0b16-23f3-447b-a5a4-9696fcbec33e,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,151763ft-b2bf-4e64-3779-0333f173a062,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,a93fba17-ce12-45f6-b396-26ft7a96b997,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,60tf6b47-ffe3-4142-a749-39f55f95499c,379.0,379.0,,2022-09-01,2022-09-30,Subscription Unlimited 5G,subscription_unlimited_5g,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,60tf6b47-ffe3-4142-a749-39f55f95499c,7.14,7.14,,2022-09-18,2022-09-18,"1 Outgoing Call to GB - 5m30s (100a, 1c)",,Usage,,0.0,2022-10-05,3011
2b99356c-ed79-44a3-8164-068b99ce9a49,60tf6b47-ffe3-4142-a749-39f55f95499c,13.15,13.15,,2022-09-02,2022-09-02,"2 Outgoing Calls to PT - 3m0s (100a, 2f)",,Usage,,0.0,2022-10-05,3011
2b99356c-ed79-44a3-8164-068b99ce9a49,eb25fft3-7336-4t05-97t2-3a33b0t4cbe6,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,47t1951c-3e04-47e3-349a-959b0bb53a5b,229.0,229.0,,2022-09-01,2022-09-30,Subscription 3GB,subscription_3gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,17a3314b-312c-446t-35f2-f3tcaet57034,229.0,229.0,,2022-09-01,2022-09-30,Subscription 3GB,subscription_3gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,b793bc43-461a-4ttc-3929-e7c37afa7b52,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,7tatc6f3-e26t-4562-3ec7-6bc3170t1ce1,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,eb1724f4-e64b-432c-bttf-t61ett3f92b5,299.0,299.0,,2022-09-01,2022-09-30,Subscription 20GB,subscription_20gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,913e3052-e1cf-4b76-a6b2-e43t30t06454,299.0,21.36,,2022-02-01,2022-02-02,Subscription 20GB,subscription_20gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,bfc452ec-1431-4fet-b45t-6teaaac3f024,229.0,229.0,,2022-09-01,2022-09-30,Subscription 3GB,subscription_3gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,97c21ccc-5t2e-4356-9cec-c07702a39047,399.0,399.0,,2022-09-01,2022-09-30,Subscription Mobilt Bredband 100GB,broadband_100gb,Product,,0.25,2022-10-05,3071
2b99356c-ed79-44a3-8164-068b99ce9a49,41597cef-3103-4e4a-b76a-5c19ct454739,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,24704ac7-012f-445e-b14f-afte95cf6990,34.0,34.0,,2022-08-01,2022-08-31,Subscription M2M 500MB,m2m_500mb,Product,,0.25,2022-10-05,3061
2b99356c-ed79-44a3-8164-068b99ce9a49,24704ac7-012f-445e-b14f-afte95cf6990,34.0,34.0,,2022-09-01,2022-09-30,Subscription M2M 500MB,m2m_500mb,Product,,0.25,2022-10-05,3061
2b99356c-ed79-44a3-8164-068b99ce9a49,4b22t951-ta7b-420t-9t46-e5062tcb3f64,229.0,229.0,,2022-09-01,2022-09-30,Subscription 3GB,subscription_3gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,4b22t951-ta7b-420t-9t46-e5062tcb3f64,-40.0,-40.0,,2022-09-01,2022-09-30,Black Friday Sale - Subscription 3GB,subscription_3gb,Adjustment,,0.25,2022-10-05,3733
2b99356c-ed79-44a3-8164-068b99ce9a49,413ef69c-c441-42a1-944b-cbef61ae77cb,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,413ef69c-c441-42a1-944b-cbef61ae77cb,-29.0,-29.0,,2022-09-01,2022-09-30,Black Friday Sale - Fixed number,pbx_number,Adjustment,,0.25,2022-10-05,3733
2b99356c-ed79-44a3-8164-068b99ce9a49,fe375256-f225-419a-be33-03c4742b0t3b,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,fe4cc934-3t44-4314-aa1f-aae4et1ab413,299.0,299.0,,2022-09-01,2022-09-30,Subscription 20GB,subscription_20gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,bf35a203-77cb-4aca-a1f4-0f060be79341,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,3399afa3-4cba-4213-ac13-abba7tb7e933,229.0,229.0,,2022-09-01,2022-09-30,Subscription 3GB,subscription_3gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,0e3t0efb-6b00-46tf-3t33-3933c3e33333,299.0,299.0,,2022-09-01,2022-09-30,Subscription Mex 20GB,subscription_mex_20gb,Product,,0.25,2022-10-05,3000
2b99356c-ed79-44a3-8164-068b99ce9a49,3f4at0fc-e91a-406f-bat5-b919abe43cat,29.0,29.0,,2022-09-01,2022-09-30,Fixed number,pbx_number,Product,,0.25,2022-10-05,3051
2b99356c-ed79-44a3-8164-068b99ce9a49,7175722e-b513-4e33-b295-14a4e0f92349,229.0,229.0,,2022-09-01,2022-09-30,Subscription Mex 3GB,subscription_mex_3gb,Product,,0.25,2022-10-05,3000
