invoicing_period_id,subscription_id,cost,calculated_cost,license_id,start,end,description,product,type,month,vat,created_at,bookkeeping_account
16f1361b-9372-45e9-ae68-a05ef1d01801,413ef69c-c441-42a1-944b-cbef61ae77cb,-29,-29,,2023-01-01,2023-01-31,Black Friday Sale - Fixed number,pbx_number,Adjustment,2023-01-01,0.25,2023-01-11T11:15:58.936068+01:00,3733
16f1361b-9372-45e9-ae68-a05ef1d01801,fe375256-f225-419a-be33-03c4742b0t3b,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:15:55.09368+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,fe4cc934-3t44-4314-aa1f-aae4et1ab413,299,299,,2023-01-01,2023-01-31,Subscription 20GB,subscription_20gb,Product,2023-01-01,0.25,2023-01-11T11:15:55.08813+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,bf35a203-77cb-4aca-a1f4-0f060be79341,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:15:58.896823+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,0e3t0efb-6b00-46tf-3t33-3933c3e33333,2.67,2.67,,2022-12-09,2022-12-09,"2 Outgoing Calls to NO - 1m30s (100a, 1a) - tele2",,Usage,2022-12-01,0,2023-01-11T11:15:58.929538+01:00,3011
16f1361b-9372-45e9-ae68-a05ef1d01801,0e3t0efb-6b00-46tf-3t33-3933c3e33333,2.67,2.67,,2022-12-09,2022-12-09,"2 Outgoing Calls to NO - 1m30s (100a, 1a)",,Usage,2022-12-01,0,2023-01-11T11:15:58.929538+01:00,3011
16f1361b-9372-45e9-ae68-a05ef1d01801,3f4at0fc-e91a-406f-bat5-b919abe43cat,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:15:58.929538+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,7175722e-b513-4e33-b295-14a4e0f92349,229,229,,2023-01-01,2023-01-31,Subscription Mex 3GB,subscription_mex_3gb,Product,2023-01-01,0.25,2023-01-11T11:15:58.929538+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,3399afa3-4cba-4213-ac13-abba7tb7e933,229,229,,2023-01-01,2023-01-31,Subscription 3GB,subscription_3gb,Product,2023-01-01,0.25,2023-01-11T11:15:58.929538+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,0e3t0efb-6b00-46tf-3t33-3933c3e33333,299,299,,2023-01-01,2023-01-31,Subscription Mex 20GB,subscription_mex_20gb,Product,2023-01-01,0.25,2023-01-11T11:15:58.929538+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,ace333c1-4447-4924-a517-7e9b0t4eea24,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:15:58.933792+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,6t2e07f9-teb9-41ft-b03f-te1aatet7aa5,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:13:34.12029+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,,49,49,a1b342bc-3eff-4e2d-803e-71eabe5ffd59,2023-01-01,2023-01-31,PBX License,pbx_user,License,2023-01-01,0.25,2023-01-11T11:13:34.12029+01:00,3052
16f1361b-9372-45e9-ae68-a05ef1d01801,b663ae09-fb9c-4te6-3960-ab1a3262f500,299,299,,2023-01-01,2023-01-31,Subscription 20GB,subscription_20gb,Product,2023-01-01,0.25,2023-01-11T11:15:58.913027+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,b663ae09-fb9c-4te6-3960-ab1a3262f500,-40,-40,,2023-01-01,2023-01-31,Black Friday Sale - Subscription 20GB,subscription_20gb,Adjustment,2023-01-01,0.25,2023-01-11T11:15:58.913027+01:00,3733
16f1361b-9372-45e9-ae68-a05ef1d01801,af64ea96-c557-4t69-9564-7beb374396c9,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:15:55.125333+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,b779t2f1-ct04-4f3b-bt3f-a06fc635c23c,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:15:55.066695+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,7t352052-3e5t-43t7-932b-9620034451t3,229,229,,2023-01-01,2023-01-31,Subscription 3GB,subscription_3gb,Product,2023-01-01,0.25,2023-01-11T11:15:55.111326+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,30tb7aec-5ce9-4cbc-b0tc-0360ebc3f621,229,229,,2023-01-01,2023-01-31,Subscription 3GB,subscription_3gb,Product,2023-01-01,0.25,2023-01-11T11:15:55.111326+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,e40f35b9-9694-4e03-3aeb-c7ce33tce3f0,229,229,,2023-01-01,2023-01-31,Subscription 3GB,subscription_3gb,Product,2023-01-01,0.25,2023-01-11T11:15:55.111326+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,36affecc-b6b1-4103-9313-3ff91b05fa24,299,299,,2023-01-01,2023-01-31,Subscription 20GB,subscription_20gb,Product,2023-01-01,0.25,2023-01-11T11:15:58.936562+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,59fct1ba-f3cb-4556-b3b5-79c6762ccec9,49,49,,2023-01-01,2023-01-31,Extra Datasim,data_sim,Product,2023-01-01,0.25,2023-01-11T11:15:58.936562+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,c01a40aa-t0t7-4eb7-bc70-91073b1f176a,399,399,,2023-01-01,2023-01-31,Subscription Unlimited 5G,subscription_unlimited_5g,Product,2023-01-01,0.25,2023-01-11T11:15:55.128054+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,c01a40aa-t0t7-4eb7-bc70-91073b1f176a,-20,-20,,2023-01-01,2023-01-31,Discount - Early bird 379 - Subscription Unlimited 5G,subscription_unlimited_5g,Discount,2023-01-01,0.25,2023-01-11T11:15:55.128054+01:00,3736
16f1361b-9372-45e9-ae68-a05ef1d01801,c35a4653-992c-43t3-9a1b-219aca91e03f,229,229,,2023-01-01,2023-01-31,Subscription 3GB,subscription_3gb,Product,2023-01-01,0.25,2023-01-11T11:15:55.070396+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,b3f57eff-f47t-4947-be69-306b30fb00ft,34,34,,2023-01-01,2023-01-31,Subscription M2M 500MB,m2m_500mb,Product,2023-01-01,0.25,2023-01-11T11:15:55.084446+01:00,3061
16f1361b-9372-45e9-ae68-a05ef1d01801,a515bt4c-b7ee-43c3-3eb6-45f6f1713736,49,49,,2023-01-01,2023-01-31,Extra Datasim,data_sim,Product,2023-01-01,0.25,2023-01-11T11:15:55.117571+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,3345e0b3-5231-4642-9766-53ee5691ft3f,399,399,,2023-01-01,2023-01-31,Subscription Unlimited 5G,subscription_unlimited_5g,Product,2023-01-01,0.25,2023-01-11T11:15:55.117571+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,3345e0b3-5231-4642-9766-53ee5691ft3f,-20,-20,,2023-01-01,2023-01-31,Discount - Early bird 379 - Subscription Unlimited 5G,subscription_unlimited_5g,Discount,2023-01-01,0.25,2023-01-11T11:15:55.117571+01:00,3736
16f1361b-9372-45e9-ae68-a05ef1d01801,e991cc6e-443c-4b3b-3931-506243f4f3be,5.95,5.95,,2022-12-13,2022-12-13,"1 Outgoing Call to ES - 4m30s (100a, 1b) - tele2",,Usage,2022-12-01,0,2023-01-11T11:15:58.890482+01:00,3011
16f1361b-9372-45e9-ae68-a05ef1d01801,e991cc6e-443c-4b3b-3931-506243f4f3be,5.95,5.95,,2022-12-13,2022-12-13,"1 Outgoing Call to ES - 4m30s (100a, 1b)",,Usage,2022-12-01,0,2023-01-11T11:15:58.890482+01:00,3011
16f1361b-9372-45e9-ae68-a05ef1d01801,3cbef2c1-1f4a-4bb4-b63e-bt75963bceca,69,69,,2023-01-01,2023-01-31,Subscription Rörligt,subscription_variable,Product,2023-01-01,0.25,2023-01-11T11:15:58.890482+01:00,3000
