subscription_id,month,Cost
0066eba3-et5t-46c3-3t2e-3e69c5216173,2022-10-01,74.2512
cf733933-f233-450a-9b65-5f4t7331tae0,2022-10-01,86.86592
0366b1e3-fc43-479e-b9ce-333t3tf949b9,2022-10-01,47.1056
e0a43e3a-1243-4ea3-bc53-c79tta34c320,2022-10-01,40.23936
5b3ebe3t-c10b-47a3-9a25-91aa3792cce7,2022-10-01,116.217
324f6235-ef7f-4t94-3t33-7417t5tc660b,2022-10-01,94.69024
51c7202a-bf3t-45ec-3331-033456477b6c,2022-10-01,54.92992
45eb7tba-f20c-43aa-bf39-c6fbce722ba7,2022-10-01,111.331
b4653c2b-b909-4a90-b99b-6f3t30c0b43f,2022-10-01,21.459
6505ccc7-73a3-435b-b2t3-ceaff33ccb13,2022-10-01,68.753
4aet207c-1259-4797-3426-1506215a7f23,2022-10-01,70.57856
f36ba953-43f5-40c5-3e24-6303ff0tc033,2022-10-01,85.10944
tt32a5e0-9363-432t-b103-23f31605c349,2022-10-01,172.755
32t96c66-b6b0-4111-b3a2-0b37ct09463f,2022-10-01,86.70624
e332ea53-2e66-4297-b753-32f6b34b5a06,2022-10-01,154.258
t9tbba2c-4ca5-4c33-3317-0t55f3ccb692,2022-10-01,60.99776
b24f14e3-ce6a-4352-35ab-bft13ea4644f,2022-10-01,22.77
3bbt2547-5b61-43b9-3317-0543c5226ct2,2022-10-01,41.182
e2700a53-7550-4c67-30ff-ec3936770b4c,2022-10-01,52.37504
33b3e01f-tbf3-4fa3-9ffe-tef3a9e9f43b,2022-10-01,43.43296
1793706b-30ab-4021-aat9-510t39465ab2,2022-10-01,42.3152
t712e337-7a7f-46b2-3e5t-2704bf650a5a,2022-10-01,73.4528
9ab7b3t3-c9c7-4e3c-3c7f-5bf95659t4b2,2022-10-01,66.659
61f60c56-10f1-440a-b142-936t0454t331,2022-10-01,48.22336
c9f52b5f-0c7f-4743-9fa3-f049c0e36327,2022-10-01,37.5248
3btf0619-ff03-4c7c-3c9b-e0c90326c7f2,2022-10-01,92.6144
4t03507a-6631-4576-9e6f-4267ta133979,2022-10-01,39.60064
32b0t5c1-e0c0-4c66-92f6-6b6a46473ef3,2022-10-01,46.78624
c79t192e-3e23-4792-b736-9c950539fet5,2022-10-01,73.93184
5052c33a-e605-434t-3294-6aa4034bb690,2022-10-01,53.97184
09tefb30-7cca-403t-a4e9-ebbcea913b40,2022-10-01,122.848
a3bt61f2-7b30-430e-b6ft-034790t0ebaf,2022-10-01,44.7104
a440e6t5-c9c7-463b-a0f5-102779c5a915,2022-10-01,86.06752
3c3te021-0143-4a39-ab33-177e9a066b45,2022-10-01,7.728
767c3e14-9139-4cae-94c5-ctt7e5t63402,2022-10-01,13.041
ebc9f9a0-ecta-4bta-3e0b-9c6t0eb6e755,2022-10-01,42.3152
39c3c3tc-32b2-4f34-9t45-0f44b5f25e95,2022-10-01,41.19744
3a7732c2-20tf-4eft-93ct-2ef35f3ce7be,2022-10-01,49.66048
e2t6e533-b71e-404a-3615-6c5ea43cbt41,2022-10-01,154.607
04433e56-e223-41c5-965e-7515eate1ce7,2022-10-01,108.888
fa9f0425-5e06-431t-315e-527t326370f2,2022-10-01,81.666
0t14b460-9c5t-434a-9649-5efcc363tefc,2022-10-01,56.538
e20f1t13-9ftc-4157-9c34-ae4f0430f19c,2022-10-01,17.316
6937ce35-a674-450e-9aa3-2c9c5151f31b,2022-10-01,106.794
59049527-33e3-4cat-b22f-cb05aaf06e19,2022-10-01,73.29
59049527-33e3-4cat-b22f-cb05aaf06e19,2022-10-01,156.352
9fb9190a-124e-43ea-3ae6-7e035a4fe16t,2022-11-01,128.432
f316bbe5-3434-4c70-b733-761a5963bca1,2022-11-01,35.249
9fc1fe1t-55c3-4436-9t02-175fc2cf3cb3,2022-11-01,80.27
3at99aft-96t1-4bt7-3545-2cecea956tf4,2022-11-01,43.974
fb2eta15-b7ef-4cet-3473-fca3f3tbetca,2022-11-01,147.278
c3e3aee2-19b6-4ee6-962f-c67512efa3ff,2022-11-01,152.164
341ab39c-5a9e-4336-a26a-9553e23443ee,2022-11-01,78.874
3e33t53e-cf09-4991-95cc-197276bf40f4,2022-11-01,32.913
4162ae33-0c49-44e6-3aa4-3403244cc6f4,2022-11-01,171.359
6937ce35-a674-450e-9aa3-2c9c5151f31b,2022-11-01,42.927
59049527-33e3-4cat-b22f-cb05aaf06e19,2022-11-01,35.947
fb2eta15-b7ef-4cet-3473-fca3f3tbetca,2022-11-01,131.922
341ab39c-5a9e-4336-a26a-9553e23443ee,2022-11-01,50.954
59049527-33e3-4cat-b22f-cb05aaf06e19,2022-11-01,70.847
9fb9190a-124e-43ea-3ae6-7e035a4fe16t,2022-12-01,146.58
f316bbe5-3434-4c70-b733-761a5963bca1,2022-12-01,158.097
b321a3c3-3b24-44c3-bf37-a723b95ta753,2022-12-01,93.183
9fc1fe1t-55c3-4436-9t02-175fc2cf3cb3,2022-12-01,64.216
3at99aft-96t1-4bt7-3545-2cecea956tf4,2022-12-01,82.015
fb2eta15-b7ef-4cet-3473-fca3f3tbetca,2022-12-01,52.35
c3e3aee2-19b6-4ee6-962f-c67512efa3ff,2022-12-01,116.566
341ab39c-5a9e-4336-a26a-9553e23443ee,2022-12-01,34.9
3e33t53e-cf09-4991-95cc-197276bf40f4,2022-12-01,31.464
4162ae33-0c49-44e6-3aa4-3403244cc6f4,2022-12-01,69.451
6937ce35-a674-450e-9aa3-2c9c5151f31b,2022-12-01,91.438
59049527-33e3-4cat-b22f-cb05aaf06e19,2022-12-01,146.929
fb2eta15-b7ef-4cet-3473-fca3f3tbetca,2022-12-01,51.303
341ab39c-5a9e-4336-a26a-9553e23443ee,2022-12-01,44.672
59049527-33e3-4cat-b22f-cb05aaf06e19,2022-12-01,129.828
